entity_id,parent_id,address_type,firstname,lastname,street,city,country_id,telephone,postcode,is_active
5891,2946,billing,Quang,Nguyễn,22 Trần Hưng Đạo,TP HCM,VN,0922644996,803943,1
5892,2946,shipping,Quang,Nguyễn,78 Lê Lợi,TP HCM,VN,0971623620,147358,1
5893,2947,billing,Yến,Hồ,99 Hai Bà Trưng,Hải Phòng,VN,0981584798,237948,1
5894,2947,shipping,Yến,Hồ,22 Trần Hưng Đạo,Hải Phòng,VN,0927680042,695214,1
5895,2948,billing,Lan,Đỗ,123 Nguyễn Huệ,Hà Nội,VN,0980674851,695359,1
5896,2948,shipping,Lan,Đỗ,45 Đinh Tiên Hoàng,Hà Nội,VN,0988927468,131514,1
5897,2949,billing,Hùng,Nguyễn,45 Đinh Tiên Hoàng,Đồng Nai,VN,0926059928,890719,1
5898,2949,shipping,Hùng,Nguyễn,99 Hai Bà Trưng,Đồng Nai,VN,0981964897,211511,1
5899,2950,billing,Thu,Bùi,45 Đinh Tiên Hoàng,TP HCM,VN,0958385379,482302,1
5900,2950,shipping,Thu,Bùi,99 Hai Bà Trưng,TP HCM,VN,0997550608,982322,1
5901,2951,billing,Thảo,Đặng,123 Nguyễn Huệ,TP HCM,VN,0912701972,819055,1
5902,2951,shipping,Thảo,Đặng,45 Đinh Tiên Hoàng,TP HCM,VN,0986297800,158282,1
5903,2952,billing,Linh,Hồ,99 Hai Bà Trưng,TP HCM,VN,0981897718,655124,1
5904,2952,shipping,Linh,Hồ,123 Nguyễn Huệ,TP HCM,VN,0941048482,279059,1
5905,2953,billing,Ánh,Vũ,78 Lê Lợi,Hà Nội,VN,0949643681,273436,1
5906,2953,shipping,Ánh,Vũ,99 Hai Bà Trưng,Hà Nội,VN,0967466190,898661,1
5907,2954,billing,Long,Lê,78 Lê Lợi,Khánh Hòa,VN,0995759961,815134,1
5908,2954,shipping,Long,Lê,78 Lê Lợi,Khánh Hòa,VN,0944332969,739107,1
5909,2955,billing,Yến,Vũ,78 Lê Lợi,Hải Phòng,VN,0974814047,916070,1
5910,2955,shipping,Yến,Vũ,22 Trần Hưng Đạo,Hải Phòng,VN,0998705862,801626,1
5911,2956,billing,Tuấn,Nguyễn,22 Trần Hưng Đạo,Hải Phòng,VN,0998076074,193972,1
5912,2956,shipping,Tuấn,Nguyễn,78 Lê Lợi,Hải Phòng,VN,0934462918,447805,1
5913,2957,billing,Mai,Trần,99 Hai Bà Trưng,Đà Nẵng,VN,0954539985,608853,1
5914,2957,shipping,Mai,Trần,99 Hai Bà Trưng,Đà Nẵng,VN,0942376898,417605,1
5915,2958,billing,Trang,Vũ,22 Trần Hưng Đạo,Hà Nội,VN,0917089230,704370,1
5916,2958,shipping,Trang,Vũ,22 Trần Hưng Đạo,Hà Nội,VN,0956918478,197029,1
5917,2959,billing,Mai,Bùi,45 Đinh Tiên Hoàng,Hà Nội,VN,0944285546,177323,1
5918,2959,shipping,Mai,Bùi,22 Trần Hưng Đạo,Hà Nội,VN,0991409723,423941,1
5919,2960,billing,Hải,Phan,45 Đinh Tiên Hoàng,Hà Nội,VN,0948574689,448394,1
5920,2960,shipping,Hải,Phan,123 Nguyễn Huệ,Hà Nội,VN,0989001978,245992,1
5921,2961,billing,Thảo,Đặng,123 Nguyễn Huệ,Hà Nội,VN,0942162006,164303,1
5922,2961,shipping,Thảo,Đặng,123 Nguyễn Huệ,Hà Nội,VN,0993757954,467431,1
5923,2962,billing,Thảo,Lê,45 Đinh Tiên Hoàng,Hà Nội,VN,0928557682,666121,1
5924,2962,shipping,Thảo,Lê,78 Lê Lợi,Hà Nội,VN,0910090013,866372,1
5925,2963,billing,Hải,Hồ,45 Đinh Tiên Hoàng,Khánh Hòa,VN,0950337810,580733,1
5926,2963,shipping,Hải,Hồ,123 Nguyễn Huệ,Khánh Hòa,VN,0958701833,275423,1
5927,2964,billing,Hoa,Vũ,22 Trần Hưng Đạo,Hà Nội,VN,0960607464,356288,1
5928,2964,shipping,Hoa,Vũ,22 Trần Hưng Đạo,Hà Nội,VN,0960935155,650385,1
5929,2965,billing,Mai,Trần,22 Trần Hưng Đạo,TP HCM,VN,0913300775,714366,1
5930,2965,shipping,Mai,Trần,99 Hai Bà Trưng,TP HCM,VN,0988447808,111271,1
5931,2966,billing,Tuấn,Hoàng,78 Lê Lợi,Đà Nẵng,VN,0957696647,143903,1
5932,2966,shipping,Tuấn,Hoàng,99 Hai Bà Trưng,Đà Nẵng,VN,0936313084,950949,1
5933,2967,billing,Linh,Hồ,99 Hai Bà Trưng,TP HCM,VN,0943736332,967039,1
5934,2967,shipping,Linh,Hồ,22 Trần Hưng Đạo,TP HCM,VN,0934220304,960312,1
5935,2968,billing,Trang,Phạm,123 Nguyễn Huệ,Hải Phòng,VN,0972146422,540978,1
5936,2968,shipping,Trang,Phạm,99 Hai Bà Trưng,Hải Phòng,VN,0958954675,988319,1
5937,2969,billing,Hải,Đặng,45 Đinh Tiên Hoàng,TP HCM,VN,0963489784,668692,1
5938,2969,shipping,Hải,Đặng,99 Hai Bà Trưng,TP HCM,VN,0930256261,295547,1
5939,2970,billing,Tuấn,Hồ,45 Đinh Tiên Hoàng,Hà Nội,VN,0980843594,698218,1
5940,2970,shipping,Tuấn,Hồ,99 Hai Bà Trưng,Hà Nội,VN,0972763775,648064,1
5941,2971,billing,Hằng,Phạm,45 Đinh Tiên Hoàng,Bình Dương,VN,0934334489,982270,1
5942,2971,shipping,Hằng,Phạm,22 Trần Hưng Đạo,Bình Dương,VN,0987716838,603739,1
5943,2972,billing,Thảo,Trần,123 Nguyễn Huệ,Hà Nội,VN,0939669003,923174,1
5944,2972,shipping,Thảo,Trần,22 Trần Hưng Đạo,Hà Nội,VN,0972597496,474192,1
5945,2973,billing,Yến,Ngô,99 Hai Bà Trưng,Hà Nội,VN,0980374407,167296,1
5946,2973,shipping,Yến,Ngô,45 Đinh Tiên Hoàng,Hà Nội,VN,0958884693,280897,1
5947,2974,billing,Đức,Phạm,99 Hai Bà Trưng,Hà Nội,VN,0957125277,749448,1
5948,2974,shipping,Đức,Phạm,123 Nguyễn Huệ,Hà Nội,VN,0974770693,537806,1
5949,2975,billing,Hà,Ngô,78 Lê Lợi,TP HCM,VN,0990091534,896875,1
5950,2975,shipping,Hà,Ngô,78 Lê Lợi,TP HCM,VN,0952533172,692466,1
5951,2976,billing,Thành,Lê,123 Nguyễn Huệ,Khánh Hòa,VN,0917614960,720557,1
5952,2976,shipping,Thành,Lê,78 Lê Lợi,Khánh Hòa,VN,0938762614,706821,1
5953,2977,billing,Ánh,Phan,99 Hai Bà Trưng,Bình Dương,VN,0949445801,773753,1
5954,2977,shipping,Ánh,Phan,99 Hai Bà Trưng,Bình Dương,VN,0974486005,108930,1
5955,2978,billing,Nga,Đặng,78 Lê Lợi,Hà Nội,VN,0973450260,165107,1
5956,2978,shipping,Nga,Đặng,45 Đinh Tiên Hoàng,Hà Nội,VN,0947831528,102071,1
5957,2979,billing,Hà,Ngô,78 Lê Lợi,Đồng Nai,VN,0928048804,818327,1
5958,2979,shipping,Hà,Ngô,99 Hai Bà Trưng,Đồng Nai,VN,0945734784,172489,1
5959,2980,billing,Mai,Lê,99 Hai Bà Trưng,Đà Nẵng,VN,0924913300,945344,1
5960,2980,shipping,Mai,Lê,78 Lê Lợi,Đà Nẵng,VN,0954771397,661928,1
5961,2981,billing,Khánh,Trần,99 Hai Bà Trưng,TP HCM,VN,0933431789,755175,1
5962,2981,shipping,Khánh,Trần,22 Trần Hưng Đạo,TP HCM,VN,0914010873,774619,1
5963,2982,billing,Lan,Vũ,99 Hai Bà Trưng,Hà Nội,VN,0932639280,774282,1
5964,2982,shipping,Lan,Vũ,123 Nguyễn Huệ,Hà Nội,VN,0964599545,919850,1
5965,2983,billing,Đức,Trần,99 Hai Bà Trưng,Hà Nội,VN,0914672359,643786,1
5966,2983,shipping,Đức,Trần,22 Trần Hưng Đạo,Hà Nội,VN,0938595879,509716,1
5967,2984,billing,Đức,Hồ,22 Trần Hưng Đạo,Hà Nội,VN,0931162911,846468,1
5968,2984,shipping,Đức,Hồ,123 Nguyễn Huệ,Hà Nội,VN,0940965791,840405,1
5969,2985,billing,Quang,Dương,123 Nguyễn Huệ,Hà Nội,VN,0940908098,142250,1
5970,2985,shipping,Quang,Dương,22 Trần Hưng Đạo,Hà Nội,VN,0920415298,883652,1
5971,2986,billing,Thành,Đặng,22 Trần Hưng Đạo,Hà Nội,VN,0989844103,473781,1
5972,2986,shipping,Thành,Đặng,45 Đinh Tiên Hoàng,Hà Nội,VN,0919442642,470549,1
5973,2987,billing,Phương,Hồ,22 Trần Hưng Đạo,Hà Nội,VN,0913364425,468218,1
5974,2987,shipping,Phương,Hồ,22 Trần Hưng Đạo,Hà Nội,VN,0987690973,660372,1
5975,2988,billing,Anh,Dương,22 Trần Hưng Đạo,Hà Nội,VN,0940902731,447947,1
5976,2988,shipping,Anh,Dương,45 Đinh Tiên Hoàng,Hà Nội,VN,0964938841,691495,1
5977,2989,billing,Khánh,Đặng,123 Nguyễn Huệ,TP HCM,VN,0985978289,143066,1
5978,2989,shipping,Khánh,Đặng,123 Nguyễn Huệ,TP HCM,VN,0950735715,629075,1
5979,2990,billing,Ánh,Ngô,99 Hai Bà Trưng,TP HCM,VN,0995159344,611509,1
5980,2990,shipping,Ánh,Ngô,78 Lê Lợi,TP HCM,VN,0949803020,628343,1
5981,2991,billing,Hoa,Vũ,78 Lê Lợi,TP HCM,VN,0921192146,214086,1
5982,2991,shipping,Hoa,Vũ,99 Hai Bà Trưng,TP HCM,VN,0986745940,399120,1
5983,2992,billing,Hà,Bùi,22 Trần Hưng Đạo,Đà Nẵng,VN,0954698246,930190,1
5984,2992,shipping,Hà,Bùi,22 Trần Hưng Đạo,Đà Nẵng,VN,0940855753,844903,1
5985,2993,billing,Linh,Dương,45 Đinh Tiên Hoàng,Hà Nội,VN,0979130972,565042,1
5986,2993,shipping,Linh,Dương,99 Hai Bà Trưng,Hà Nội,VN,0940455102,960451,1
5987,2994,billing,Yến,Bùi,45 Đinh Tiên Hoàng,TP HCM,VN,0934532741,336398,1
5988,2994,shipping,Yến,Bùi,78 Lê Lợi,TP HCM,VN,0964387677,745278,1
5989,2995,billing,Quang,Đặng,99 Hai Bà Trưng,Hải Phòng,VN,0922620583,867818,1
5990,2995,shipping,Quang,Đặng,123 Nguyễn Huệ,Hải Phòng,VN,0971035298,209798,1
5991,2996,billing,Minh,Dương,123 Nguyễn Huệ,Đà Nẵng,VN,0976663459,258665,1
5992,2996,shipping,Minh,Dương,22 Trần Hưng Đạo,Đà Nẵng,VN,0943905148,492498,1
5993,2997,billing,Lan,Nguyễn,22 Trần Hưng Đạo,Hà Nội,VN,0934893433,724307,1
5994,2997,shipping,Lan,Nguyễn,45 Đinh Tiên Hoàng,Hà Nội,VN,0922931995,243790,1
5995,2998,billing,Việt,Hoàng,45 Đinh Tiên Hoàng,TP HCM,VN,0921006156,160431,1
5996,2998,shipping,Việt,Hoàng,22 Trần Hưng Đạo,TP HCM,VN,0992867781,410761,1
5997,2999,billing,Lan,Lê,45 Đinh Tiên Hoàng,Hà Nội,VN,0972008702,742681,1
5998,2999,shipping,Lan,Lê,22 Trần Hưng Đạo,Hà Nội,VN,0928751846,559053,1
5999,3000,billing,Trang,Đỗ,123 Nguyễn Huệ,Hà Nội,VN,0943663908,530008,1
6000,3000,shipping,Trang,Đỗ,78 Lê Lợi,Hà Nội,VN,0979812638,612814,1
6001,3001,billing,Long,Hoàng,99 Hai Bà Trưng,Hà Nội,VN,0928780765,581305,1
6002,3001,shipping,Long,Hoàng,99 Hai Bà Trưng,Hà Nội,VN,0969806109,342470,1
6003,3002,billing,Phương,Vũ,78 Lê Lợi,Hà Nội,VN,0982798702,813664,1
6004,3002,shipping,Phương,Vũ,22 Trần Hưng Đạo,Hà Nội,VN,0957773645,832384,1
6005,3003,billing,Minh,Hoàng,99 Hai Bà Trưng,TP HCM,VN,0934210566,319879,1
6006,3003,shipping,Minh,Hoàng,22 Trần Hưng Đạo,TP HCM,VN,0935642123,958154,1
6007,3004,billing,Tuấn,Phạm,123 Nguyễn Huệ,TP HCM,VN,0965836101,237147,1
6008,3004,shipping,Tuấn,Phạm,22 Trần Hưng Đạo,TP HCM,VN,0971071653,575519,1
6009,3005,billing,Khánh,Hồ,99 Hai Bà Trưng,Hà Nội,VN,0990466999,290445,1
6010,3005,shipping,Khánh,Hồ,99 Hai Bà Trưng,Hà Nội,VN,0936279625,689426,1
6011,3006,billing,Trung,Đặng,99 Hai Bà Trưng,Đà Nẵng,VN,0923227845,260810,1
6012,3006,shipping,Trung,Đặng,99 Hai Bà Trưng,Đà Nẵng,VN,0981845463,430735,1
6013,3007,billing,Bình,Vũ,22 Trần Hưng Đạo,Hà Nội,VN,0928676877,351066,1
6014,3007,shipping,Bình,Vũ,123 Nguyễn Huệ,Hà Nội,VN,0921004987,494051,1
6015,3008,billing,Thành,Phạm,78 Lê Lợi,Bình Dương,VN,0967833089,978896,1
6016,3008,shipping,Thành,Phạm,99 Hai Bà Trưng,Bình Dương,VN,0959359474,158160,1
6017,3009,billing,Ánh,Đặng,45 Đinh Tiên Hoàng,Hà Nội,VN,0927389968,963674,1
6018,3009,shipping,Ánh,Đặng,22 Trần Hưng Đạo,Hà Nội,VN,0975325657,691894,1
6019,3010,billing,Ánh,Nguyễn,22 Trần Hưng Đạo,Hà Nội,VN,0994383395,783675,1
6020,3010,shipping,Ánh,Nguyễn,99 Hai Bà Trưng,Hà Nội,VN,0986405650,926867,1
6021,3011,billing,Lan,Đặng,123 Nguyễn Huệ,Hải Phòng,VN,0970373822,694322,1
6022,3011,shipping,Lan,Đặng,123 Nguyễn Huệ,Hải Phòng,VN,0961703085,868437,1
6023,3012,billing,Bình,Hồ,78 Lê Lợi,Hà Nội,VN,0964070883,730877,1
6024,3012,shipping,Bình,Hồ,78 Lê Lợi,Hà Nội,VN,0982166237,607911,1
6025,3013,billing,Bình,Lê,123 Nguyễn Huệ,Hà Nội,VN,0921790150,285760,1
6026,3013,shipping,Bình,Lê,78 Lê Lợi,Hà Nội,VN,0963760900,940751,1
6027,3014,billing,Hùng,Phan,22 Trần Hưng Đạo,Đà Nẵng,VN,0941718737,778125,1
6028,3014,shipping,Hùng,Phan,99 Hai Bà Trưng,Đà Nẵng,VN,0960441681,235631,1
6029,3015,billing,Hải,Nguyễn,22 Trần Hưng Đạo,Hà Nội,VN,0975020288,411906,1
6030,3015,shipping,Hải,Nguyễn,45 Đinh Tiên Hoàng,Hà Nội,VN,0956904452,984508,1
6031,3016,billing,Hoa,Ngô,22 Trần Hưng Đạo,Hà Nội,VN,0968299168,459272,1
6032,3016,shipping,Hoa,Ngô,99 Hai Bà Trưng,Hà Nội,VN,0939715299,695632,1
6033,3017,billing,Việt,Lê,22 Trần Hưng Đạo,Hải Phòng,VN,0930399027,183532,1
6034,3017,shipping,Việt,Lê,99 Hai Bà Trưng,Hải Phòng,VN,0940369117,457668,1
6035,3018,billing,Anh,Bùi,99 Hai Bà Trưng,TP HCM,VN,0929362344,875847,1
6036,3018,shipping,Anh,Bùi,78 Lê Lợi,TP HCM,VN,0987666361,179973,1
6037,3019,billing,Hằng,Đặng,22 Trần Hưng Đạo,TP HCM,VN,0924091235,504881,1
6038,3019,shipping,Hằng,Đặng,123 Nguyễn Huệ,TP HCM,VN,0934989421,959878,1
6039,3020,billing,Quang,Đặng,22 Trần Hưng Đạo,TP HCM,VN,0965829906,646461,1
6040,3020,shipping,Quang,Đặng,123 Nguyễn Huệ,TP HCM,VN,0979306091,236191,1
6041,3021,billing,Hải,Ngô,45 Đinh Tiên Hoàng,Hà Nội,VN,0991832054,281929,1
6042,3021,shipping,Hải,Ngô,78 Lê Lợi,Hà Nội,VN,0957507047,585684,1
6043,3022,billing,Trung,Hồ,22 Trần Hưng Đạo,TP HCM,VN,0950037549,911247,1
6044,3022,shipping,Trung,Hồ,99 Hai Bà Trưng,TP HCM,VN,0932293813,771833,1
6045,3023,billing,Phương,Đỗ,45 Đinh Tiên Hoàng,Hà Nội,VN,0991434448,281214,1
6046,3023,shipping,Phương,Đỗ,123 Nguyễn Huệ,Hà Nội,VN,0961684947,564881,1
6047,3024,billing,Quang,Bùi,99 Hai Bà Trưng,Hà Nội,VN,0943117754,672865,1
6048,3024,shipping,Quang,Bùi,78 Lê Lợi,Hà Nội,VN,0976862349,306419,1
6049,3025,billing,Yến,Đỗ,78 Lê Lợi,Hà Nội,VN,0990767890,784799,1
6050,3025,shipping,Yến,Đỗ,78 Lê Lợi,Hà Nội,VN,0914656587,433445,1
6051,3026,billing,Mai,Vũ,45 Đinh Tiên Hoàng,TP HCM,VN,0985536707,988236,1
6052,3026,shipping,Mai,Vũ,99 Hai Bà Trưng,TP HCM,VN,0998126683,826900,1
6053,3027,billing,Quang,Trần,22 Trần Hưng Đạo,Hà Nội,VN,0954412270,475392,1
6054,3027,shipping,Quang,Trần,78 Lê Lợi,Hà Nội,VN,0925886955,114838,1
6055,3028,billing,Hải,Ngô,22 Trần Hưng Đạo,Quảng Ninh,VN,0922840989,176282,1
6056,3028,shipping,Hải,Ngô,22 Trần Hưng Đạo,Quảng Ninh,VN,0941888019,689552,1
6057,3029,billing,Long,Hoàng,99 Hai Bà Trưng,TP HCM,VN,0948438523,963220,1
6058,3029,shipping,Long,Hoàng,78 Lê Lợi,TP HCM,VN,0987607416,935036,1
6059,3030,billing,Bình,Trần,78 Lê Lợi,Hà Nội,VN,0925589612,357193,1
6060,3030,shipping,Bình,Trần,123 Nguyễn Huệ,Hà Nội,VN,0933747796,401941,1
6061,3031,billing,Khánh,Bùi,99 Hai Bà Trưng,Hà Nội,VN,0937365254,583838,1
6062,3031,shipping,Khánh,Bùi,45 Đinh Tiên Hoàng,Hà Nội,VN,0966952269,202632,1
6063,3032,billing,Long,Vũ,45 Đinh Tiên Hoàng,TP HCM,VN,0996439623,684610,1
6064,3032,shipping,Long,Vũ,99 Hai Bà Trưng,TP HCM,VN,0928697069,270377,1
6065,3033,billing,Thu,Hoàng,22 Trần Hưng Đạo,TP HCM,VN,0953413332,322461,1
6066,3033,shipping,Thu,Hoàng,45 Đinh Tiên Hoàng,TP HCM,VN,0999377633,995878,1
6067,3034,billing,Lan,Nguyễn,22 Trần Hưng Đạo,Hà Nội,VN,0931659100,512722,1
6068,3034,shipping,Lan,Nguyễn,123 Nguyễn Huệ,Hà Nội,VN,0935150726,132992,1
6069,3035,billing,Hải,Nguyễn,78 Lê Lợi,Hải Phòng,VN,0968368971,707747,1
6070,3035,shipping,Hải,Nguyễn,123 Nguyễn Huệ,Hải Phòng,VN,0969680131,517128,1
6071,3036,billing,Linh,Hoàng,78 Lê Lợi,TP HCM,VN,0972226818,507246,1
6072,3036,shipping,Linh,Hoàng,22 Trần Hưng Đạo,TP HCM,VN,0927843221,763131,1
6073,3037,billing,Quang,Hồ,45 Đinh Tiên Hoàng,TP HCM,VN,0951013189,462575,1
6074,3037,shipping,Quang,Hồ,78 Lê Lợi,TP HCM,VN,0979926318,426843,1
6075,3038,billing,Trung,Hoàng,22 Trần Hưng Đạo,Bình Dương,VN,0967110942,301203,1
6076,3038,shipping,Trung,Hoàng,123 Nguyễn Huệ,Bình Dương,VN,0982515802,420045,1
6077,3039,billing,Minh,Phan,99 Hai Bà Trưng,Hà Nội,VN,0940117295,140953,1
6078,3039,shipping,Minh,Phan,123 Nguyễn Huệ,Hà Nội,VN,0936351828,253761,1
6079,3040,billing,Tuấn,Nguyễn,123 Nguyễn Huệ,Hà Nội,VN,0946061601,253154,1
6080,3040,shipping,Tuấn,Nguyễn,45 Đinh Tiên Hoàng,Hà Nội,VN,0941758740,377350,1
6081,3041,billing,Ánh,Phạm,78 Lê Lợi,Hà Nội,VN,0999937401,922065,1
6082,3041,shipping,Ánh,Phạm,45 Đinh Tiên Hoàng,Hà Nội,VN,0975017875,932036,1
6083,3042,billing,Lan,Phan,78 Lê Lợi,TP HCM,VN,0911821321,256812,1
6084,3042,shipping,Lan,Phan,123 Nguyễn Huệ,TP HCM,VN,0993561554,100857,1
6085,3043,billing,Hùng,Hoàng,45 Đinh Tiên Hoàng,Hải Phòng,VN,0929837711,378064,1
6086,3043,shipping,Hùng,Hoàng,78 Lê Lợi,Hải Phòng,VN,0922947762,978615,1
6087,3044,billing,Nga,Ngô,45 Đinh Tiên Hoàng,Hà Nội,VN,0940828571,255057,1
6088,3044,shipping,Nga,Ngô,45 Đinh Tiên Hoàng,Hà Nội,VN,0945127334,890088,1
6089,3045,billing,Thu,Dương,78 Lê Lợi,TP HCM,VN,0973206724,606174,1
6090,3045,shipping,Thu,Dương,99 Hai Bà Trưng,TP HCM,VN,0938560125,321948,1
6091,3046,billing,Quang,Đặng,22 Trần Hưng Đạo,TP HCM,VN,0989431862,359530,1
6092,3046,shipping,Quang,Đặng,22 Trần Hưng Đạo,TP HCM,VN,0910481211,659380,1
6093,3047,billing,Việt,Nguyễn,22 Trần Hưng Đạo,Hải Phòng,VN,0936558007,637095,1
6094,3047,shipping,Việt,Nguyễn,45 Đinh Tiên Hoàng,Hải Phòng,VN,0988589558,975399,1
6095,3048,billing,Hằng,Hồ,99 Hai Bà Trưng,TP HCM,VN,0983232169,467121,1
6096,3048,shipping,Hằng,Hồ,45 Đinh Tiên Hoàng,TP HCM,VN,0947762450,778718,1
6097,3049,billing,Nga,Đặng,99 Hai Bà Trưng,Hải Phòng,VN,0963423773,972845,1
6098,3049,shipping,Nga,Đặng,22 Trần Hưng Đạo,Hải Phòng,VN,0933731220,192553,1
6099,3050,billing,Thảo,Hồ,123 Nguyễn Huệ,TP HCM,VN,0922661881,312773,1
6100,3050,shipping,Thảo,Hồ,45 Đinh Tiên Hoàng,TP HCM,VN,0910210929,677129,1
6101,3051,billing,Linh,Hồ,123 Nguyễn Huệ,TP HCM,VN,0953466800,364853,1
6102,3051,shipping,Linh,Hồ,45 Đinh Tiên Hoàng,TP HCM,VN,0963807156,707047,1
6103,3052,billing,Trang,Đặng,78 Lê Lợi,Đồng Nai,VN,0912630311,116049,1
6104,3052,shipping,Trang,Đặng,123 Nguyễn Huệ,Đồng Nai,VN,0993684884,823756,1
6105,3053,billing,Trang,Dương,22 Trần Hưng Đạo,Đà Nẵng,VN,0978981594,418351,1
6106,3053,shipping,Trang,Dương,22 Trần Hưng Đạo,Đà Nẵng,VN,0982531214,600770,1
6107,3054,billing,Phương,Dương,45 Đinh Tiên Hoàng,Hà Nội,VN,0969318942,887597,1
6108,3054,shipping,Phương,Dương,78 Lê Lợi,Hà Nội,VN,0967606219,966209,1
6109,3055,billing,Anh,Đỗ,123 Nguyễn Huệ,TP HCM,VN,0966225231,684175,1
6110,3055,shipping,Anh,Đỗ,123 Nguyễn Huệ,TP HCM,VN,0951481259,833722,1
6111,3056,billing,Đức,Nguyễn,45 Đinh Tiên Hoàng,Hà Nội,VN,0995049275,587155,1
6112,3056,shipping,Đức,Nguyễn,78 Lê Lợi,Hà Nội,VN,0943937653,897351,1
6113,3057,billing,Quang,Lê,22 Trần Hưng Đạo,TP HCM,VN,0946890160,105624,1
6114,3057,shipping,Quang,Lê,123 Nguyễn Huệ,TP HCM,VN,0950950656,151075,1
6115,3058,billing,Linh,Ngô,78 Lê Lợi,Hà Nội,VN,0996932849,813636,1
6116,3058,shipping,Linh,Ngô,45 Đinh Tiên Hoàng,Hà Nội,VN,0955400394,375840,1
6117,3059,billing,Tuấn,Phan,45 Đinh Tiên Hoàng,TP HCM,VN,0930763676,512680,1
6118,3059,shipping,Tuấn,Phan,45 Đinh Tiên Hoàng,TP HCM,VN,0959029051,989643,1
6119,3060,billing,Mai,Đặng,123 Nguyễn Huệ,TP HCM,VN,0992053689,281813,1
6120,3060,shipping,Mai,Đặng,22 Trần Hưng Đạo,TP HCM,VN,0937661106,522049,1
6121,3061,billing,Hùng,Đặng,99 Hai Bà Trưng,Hà Nội,VN,0917974966,979514,1
6122,3061,shipping,Hùng,Đặng,45 Đinh Tiên Hoàng,Hà Nội,VN,0960995185,673959,1
6123,3062,billing,Long,Hồ,123 Nguyễn Huệ,TP HCM,VN,0971141462,599944,1
6124,3062,shipping,Long,Hồ,22 Trần Hưng Đạo,TP HCM,VN,0941668964,128377,1
6125,3063,billing,Thành,Đặng,45 Đinh Tiên Hoàng,Đà Nẵng,VN,0933737601,617639,1
6126,3063,shipping,Thành,Đặng,123 Nguyễn Huệ,Đà Nẵng,VN,0980402337,839277,1
6127,3064,billing,Linh,Đặng,78 Lê Lợi,TP HCM,VN,0938522609,669881,1
6128,3064,shipping,Linh,Đặng,45 Đinh Tiên Hoàng,TP HCM,VN,0930145721,577835,1
6129,3065,billing,Thành,Hoàng,78 Lê Lợi,TP HCM,VN,0911109719,817321,1
6130,3065,shipping,Thành,Hoàng,22 Trần Hưng Đạo,TP HCM,VN,0997280737,143420,1
6131,3066,billing,Trung,Vũ,99 Hai Bà Trưng,TP HCM,VN,0965290087,117291,1
6132,3066,shipping,Trung,Vũ,78 Lê Lợi,TP HCM,VN,0948352857,272246,1
6133,3067,billing,Hùng,Hồ,99 Hai Bà Trưng,TP HCM,VN,0971921662,522224,1
6134,3067,shipping,Hùng,Hồ,123 Nguyễn Huệ,TP HCM,VN,0938681554,366319,1
6135,3068,billing,Minh,Hoàng,22 Trần Hưng Đạo,Hà Nội,VN,0923523698,793418,1
6136,3068,shipping,Minh,Hoàng,123 Nguyễn Huệ,Hà Nội,VN,0977089229,926970,1
6137,3069,billing,Thành,Hoàng,45 Đinh Tiên Hoàng,TP HCM,VN,0982916071,520629,1
6138,3069,shipping,Thành,Hoàng,45 Đinh Tiên Hoàng,TP HCM,VN,0957039522,452606,1
6139,3070,billing,Trang,Đặng,22 Trần Hưng Đạo,Hà Nội,VN,0937239988,200196,1
6140,3070,shipping,Trang,Đặng,78 Lê Lợi,Hà Nội,VN,0952486672,994067,1
6141,3071,billing,Lan,Hồ,99 Hai Bà Trưng,Hà Nội,VN,0935596741,127899,1
6142,3071,shipping,Lan,Hồ,78 Lê Lợi,Hà Nội,VN,0920417943,917889,1
6143,3072,billing,Thành,Hoàng,99 Hai Bà Trưng,TP HCM,VN,0961545276,194836,1
6144,3072,shipping,Thành,Hoàng,123 Nguyễn Huệ,TP HCM,VN,0974677491,787193,1
6145,3073,billing,Trang,Trần,22 Trần Hưng Đạo,Hà Nội,VN,0972037151,288389,1
6146,3073,shipping,Trang,Trần,99 Hai Bà Trưng,Hà Nội,VN,0918249819,742898,1
6147,3074,billing,Minh,Đỗ,78 Lê Lợi,Hà Nội,VN,0916574928,394889,1
6148,3074,shipping,Minh,Đỗ,99 Hai Bà Trưng,Hà Nội,VN,0940737701,574001,1
6149,3075,billing,Lan,Đặng,123 Nguyễn Huệ,TP HCM,VN,0919418438,812014,1
6150,3075,shipping,Lan,Đặng,45 Đinh Tiên Hoàng,TP HCM,VN,0989645320,134585,1
6151,3076,billing,Phương,Ngô,22 Trần Hưng Đạo,TP HCM,VN,0941720581,229726,1
6152,3076,shipping,Phương,Ngô,78 Lê Lợi,TP HCM,VN,0996047813,581584,1
6153,3077,billing,Khánh,Dương,99 Hai Bà Trưng,TP HCM,VN,0919066091,424275,1
6154,3077,shipping,Khánh,Dương,45 Đinh Tiên Hoàng,TP HCM,VN,0987704530,374665,1
6155,3078,billing,Linh,Hồ,45 Đinh Tiên Hoàng,TP HCM,VN,0954739374,872184,1
6156,3078,shipping,Linh,Hồ,22 Trần Hưng Đạo,TP HCM,VN,0976624309,786566,1
6157,3079,billing,Hải,Hoàng,78 Lê Lợi,TP HCM,VN,0921589281,327927,1
6158,3079,shipping,Hải,Hoàng,99 Hai Bà Trưng,TP HCM,VN,0995932306,852360,1
